Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,-2.0088664450348,0.6798454406991917,0.8553526879845333
SRA,-1.7834994302999334,0.30311690491818477,1.405316731777667
Oracle,-1.5204682499020334,0.36650389356368857,0.2152113002562
