Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,-1.9740124573335003,0.6572225992749947,0.8218877619231666
SRA,-1.748966248401133,0.29001181598428,1.379743076806767
Oracle,-1.4425660733761339,0.15125418228714513,0.17432179776540005
