Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,-1.9304943047021663,0.5660255419865096,0.9400967313173332
SRA,-1.6268625634697669,0.40950875982436064,1.3354449809607003
Oracle,-1.3268359790872668,0.18540846996149188,0.3279726892421
