Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,-2.9141997309797336,0.41481888008933154,1.2422806482659001
SRA,-2.7240015628695002,0.08279508186897461,2.479173595602
Oracle,-2.6261743128725334,0.11847439074030768,0.9486140078691665
