Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,4.1365207117577505,1.8144457351009227,1.4375789771123437
SRA,5.040493303435875,0.6561046861110377,0.9977923232564687
Oracle,5.379115917008687,0.025767111323523884,0.1876776527203125
