Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,3.8178004084618338,1.8528968520521485,1.7807524264289663
SRA,5.0695479214641015,0.6242327374562998,0.9664728658543668
Oracle,5.378150878535633,0.024245361706413185,0.19045431834953333
