Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.502866196087321,0.6757796744567128,0.7544647067019642
SRA,5.4046825855795,0.6328584540386842,0.8259181228388929
Oracle,6.019830460725357,0.3346401426311473,0.2834685077552143
