Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.510974256039234,0.6462766378209056,0.8812558098240333
SRA,5.440145123088966,0.628237705697993,0.9094156324634335
Oracle,5.809073996844534,0.5464360614018918,0.5715574771166001
