Repetition,Estimator,True_Perf,Est_Error
1,Proximal,4.812688873288,0.194631353608
1,SRA,4.811960234932,0.060033594927
1,Oracle,6.125704936323,0.299227965311

2,Proximal,6.124548556126,0.734686180849
2,SRA,6.124548556126,1.449574688136
2,Oracle,5.793074597795,-0.108601891000

3,Proximal,4.866909148426,-0.610332846920
3,SRA,4.866909148426,0.715748711537
3,Oracle,6.174478933606,0.442735428303

4,Proximal,6.073169566989,0.421121420306
4,SRA,6.068468905109,1.575065663946
4,Oracle,6.073169566989,-0.316557262839

5,Proximal,6.153797285349,1.725227212221
5,SRA,4.830030649152,0.129526009134
5,Oracle,6.153797285349,0.488221034327

6,Proximal,4.787012905229,-0.824394395032
6,SRA,6.113568659840,1.391298612144
6,Oracle,6.113309107623,-0.059612764850

7,Proximal,4.830484043947,-0.589685355482
7,SRA,4.830484043947,0.480857204651
7,Oracle,6.146311262943,0.235477343180

8,Proximal,5.950416088357,0.429879102012
8,SRA,4.771892835921,0.295167756831
8,Oracle,5.943097960530,-1.068776759486

9,Proximal,5.883832296278,0.088464768477
9,SRA,4.795839680258,-0.188884153772
9,Oracle,6.088783154417,-0.366347037767

10,Proximal,6.129528444096,-0.877831155518
10,SRA,4.816576766420,0.220658495170
10,Oracle,6.129528444096,0.413135352201

11,Proximal,4.834202242284,-0.043716538066
11,SRA,4.834202242284,0.096351774150
11,Oracle,4.834202242284,-0.110239075284

12,Proximal,6.100681387420,-0.898733129862
12,SRA,4.804642511649,0.323472879581
12,Oracle,6.100681387420,0.221090474679

13,Proximal,4.828898123122,0.409356448726
13,SRA,6.147724852628,2.082461538645
13,Oracle,6.147724852628,0.655819053299

14,Proximal,4.820010316406,0.217611402251
14,SRA,6.153901570282,0.804257361881
14,Oracle,6.153901570282,-0.448937250553

15,Proximal,6.143974876472,1.409868127633
15,SRA,6.144459897827,1.215734872712
15,Oracle,6.144459897827,-0.050701662588

16,Proximal,6.125625418067,0.754192603442
16,SRA,4.828356632814,-0.317066915399
16,Oracle,6.122733861158,0.179446491570

17,Proximal,4.833740375551,0.389414858973
17,SRA,6.142680603707,1.174970952551
17,Oracle,6.142680603707,-0.180336408382

18,Proximal,6.170843684811,1.446748535809
18,SRA,5.005191822560,0.168134919341
18,Oracle,6.170843684811,-0.220820584323

19,Proximal,4.800184405599,0.454311625186
19,SRA,4.800184405599,0.454311625186
19,Oracle,6.103418267469,-0.042740149612

20,Proximal,-0.198131469689,-0.033798503016
20,SRA,6.127605429665,1.938601684509
20,Oracle,6.154671834909,-0.026629918250

21,Proximal,4.799786588534,-0.078307384908
21,SRA,4.799786588534,0.226650473375
21,Oracle,6.103062563692,-0.282984605761

22,Proximal,4.790578400678,-1.271305210100
22,SRA,6.120264924012,1.299538428228
22,Oracle,6.120264924012,-0.076592126041

23,Proximal,6.156107482559,1.525387913800
23,SRA,4.834240690656,0.711852990637
23,Oracle,6.156107482559,-0.073611947300

24,Proximal,6.118740809437,-0.091254345281
24,SRA,4.831016860334,-0.180274882558
24,Oracle,6.118740809437,0.498289699829

25,Proximal,4.819973795600,0.480444464896
25,SRA,6.134205748144,1.641977649938
25,Oracle,6.134205748144,0.265996561684

26,Proximal,6.144827957297,-1.073294690701
26,SRA,4.829916886059,0.073943954381
26,Oracle,6.144827957297,-0.093641033853

27,Proximal,6.157676998177,1.516984151747
27,SRA,6.161612915971,1.086504749028
27,Oracle,6.161612915971,-0.921075395473

28,Proximal,4.815973147785,1.146016032184
28,SRA,4.815973147785,0.113440531290
28,Oracle,6.159899803105,-0.193198566341

29,Proximal,4.815840196269,0.410883343569
29,SRA,4.793012356006,0.810006948379
29,Oracle,6.092752023937,0.023176771521

30,Proximal,6.128748494042,0.296543322703
30,SRA,6.129292946529,1.312618482645
30,Oracle,6.121013289631,-0.178601627429

