Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,4.098707396961267,1.6419881806009555,1.6493147584060333
SRA,4.813119493679168,0.7109954628362887,0.9724132708743999
Oracle,5.3631380609722665,0.045624770420770545,0.18342224449746666
