Repetition,Estimator,True_Perf,Est_Error
1,Proximal,3.033307222991,-0.583712160201
1,SRA,5.366311669198,1.471855264625
1,Oracle,5.372035165814,0.313440062250

2,Proximal,5.347769296709,-1.037949345791
2,SRA,4.887208754472,0.995575553401
2,Oracle,5.347769296709,0.127370706559

3,Proximal,2.393556138768,-2.630303181395
3,SRA,5.391845074915,1.246273572042
3,Oracle,5.393556138768,-0.210462987359

4,Proximal,5.396335883252,-0.662111773204
4,SRA,5.188722116680,1.142588260930
4,Oracle,5.394880795526,-0.120854963152

5,Proximal,5.411573256944,-0.678482663594
5,SRA,5.408819625301,1.425320222740
5,Oracle,5.397980300918,0.196817347373

6,Proximal,4.597393020923,-0.868598691459
6,SRA,5.356421751929,1.477759387408
6,Oracle,5.332189484583,-0.529893203164

7,Proximal,3.262728809825,-2.508862211352
7,SRA,5.033225585685,1.892007544313
7,Oracle,5.376566924467,0.053755512671

8,Proximal,5.406804912055,-0.802127335803
8,SRA,5.406804912055,1.272651635053
8,Oracle,5.406804912055,-0.111438175977

9,Proximal,5.391260337817,-1.145806949199
9,SRA,4.958087327876,0.574897085525
9,Oracle,5.399248756962,-0.173758433002

10,Proximal,2.387848478113,-2.337820666304
10,SRA,5.296596713499,1.162964113508
10,Oracle,5.387848478113,-0.197625466257

11,Proximal,2.387619276906,-2.933511834241
11,SRA,5.258929082592,1.576425272116
11,Oracle,5.382099932396,0.031463318593

12,Proximal,2.879450623607,-2.273138283844
12,SRA,5.313418241973,0.798728969054
12,Oracle,5.313418241973,-0.519624842202

13,Proximal,5.392770502228,-1.054951475714
13,SRA,5.392770502228,1.317121002802
13,Oracle,5.392770502228,-0.274931719806

14,Proximal,5.402206920848,-1.759041924237
14,SRA,5.308408825887,1.114959857039
14,Oracle,5.402206920848,-0.074535240879

15,Proximal,5.363888575308,-1.468170378672
15,SRA,5.348021218467,1.163715378710
15,Oracle,5.363888575308,-0.022563234798

16,Proximal,2.397150507429,-2.377540156419
16,SRA,3.805400008179,0.506515564046
16,Oracle,5.391152248442,0.139774232520

17,Proximal,5.331906287962,-1.253239129522
17,SRA,4.056173499971,-0.178215273249
17,Oracle,5.332064703128,-0.122348987046

18,Proximal,2.635310762976,-2.631685251812
18,SRA,5.354632129358,1.317554270819
18,Oracle,5.351813536448,-0.337278995845

19,Proximal,2.356493074119,-2.259473949890
19,SRA,2.366722511952,0.203461044644
19,Oracle,5.356301685886,-0.039159904015

20,Proximal,5.366330742314,-1.548551422276
20,SRA,5.281590247428,1.166147062542
20,Oracle,5.326074581296,-0.082496538064

21,Proximal,5.360554374574,-0.713203123229
21,SRA,4.712011818339,0.659590099591
21,Oracle,3.485136023482,0.099460307509

22,Proximal,5.349802089846,-1.228933205494
22,SRA,5.399746914560,1.626338211903
22,Oracle,5.399746914560,-0.388696754879

23,Proximal,5.373731900000,-0.134151130066
23,SRA,5.153145492473,1.629300426785
23,Oracle,5.377012426252,-0.214679317244

24,Proximal,4.873685196411,-1.431608920041
24,SRA,5.304024643588,1.491959563663
24,Oracle,5.390222900618,-0.103058730220

25,Proximal,5.403953538661,-0.785778548722
25,SRA,4.207946657568,0.642322311034
25,Oracle,5.403953538661,0.372377019032

26,Proximal,2.373240883455,-1.783580188709
26,SRA,5.373240883455,1.301736871781
26,Oracle,5.373240883455,-0.038223060967

27,Proximal,5.377826304433,-1.541642090426
27,SRA,5.112570613925,0.810447406192
27,Oracle,5.377826304433,0.014590327224

28,Proximal,5.389565442479,-1.540521204808
28,SRA,5.389565442479,1.331763676824
28,Oracle,5.389565442479,-0.298386546844

29,Proximal,5.328310361861,-1.951711583434
29,SRA,4.726177312095,0.596646328008
29,Oracle,5.328310361861,-0.238101064789

30,Proximal,3.600158537041,-0.021137503448
30,SRA,5.122711067941,0.943472744101
30,Oracle,5.303041382477,-0.093092014760

