Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,4.3524177753285,1.2916624681461886,1.4649115427768669
SRA,5.0093750215356,0.639179913370784,1.1012771324816
Oracle,5.308290912004866,0.3397732454349946,0.1846753005
