Repetition,Estimator,True_Perf,Est_Error
1,Proximal,5.697111868951,-0.488172423805

2,Proximal,4.750478718435,-2.266161780916

3,Proximal,5.754680453335,-1.737375809994

4,Proximal,5.652130344509,0.046732149891

5,Proximal,4.772378611910,0.373945236900

6,Proximal,5.690204254520,-0.771954711039

7,Proximal,4.771654370083,-0.751572807817

8,Proximal,5.644269831821,-2.139172236809

9,Proximal,5.673242354772,-0.760172601605

10,Proximal,-0.062069009711,-0.408903217552

11,Proximal,4.757217055546,-0.405556976405

12,Proximal,4.724413485694,-1.346337103691

