Repetition,Estimator,True_Perf,Est_Error
1,Proximal,4.831215461758,-0.152575420782
1,SRA,5.703506170451,1.579222395709
1,Oracle,5.709799358629,-0.181284844411

2,Proximal,5.707555457326,-1.637320785054
2,SRA,5.653411475093,1.176225331409
2,Oracle,5.672476534654,-1.045947175598

3,Proximal,5.711126779072,-1.124965174734
3,SRA,4.793573625463,-0.503405147928
3,Oracle,5.538727264658,-0.909827599972

4,Proximal,5.652940606220,-2.324392204230
4,SRA,5.605571237426,0.383481209807
4,Oracle,4.722222055773,-0.498756706018

5,Proximal,5.685958328645,0.639609958255
5,SRA,4.772224758024,-0.407829524584
5,Oracle,5.394860033477,-0.917946683980

6,Proximal,5.138757366117,-2.188718650601
6,SRA,4.733171447577,-0.749319108157
6,Oracle,4.733171447577,-1.145853423191

7,Proximal,5.734719471189,-2.461159728413
7,SRA,4.798670087153,0.054854881114
7,Oracle,5.661067907545,-1.326585711889

8,Proximal,5.037048467719,-1.563457747116
8,SRA,4.785305597160,-0.908570608752
8,Oracle,4.799962195390,-1.775997139674

9,Proximal,4.730183423288,-2.582108811821
9,SRA,4.820163109135,-1.073896590601
9,Oracle,4.730183423288,-1.585289916760

10,Proximal,5.678982600933,1.472806194761
10,SRA,5.697510508860,1.211593159384
10,Oracle,5.697510508860,0.221495333310

11,Proximal,4.757217055546,-0.550614670997
11,SRA,5.687611023571,0.279011448321
11,Oracle,5.707888687861,-1.228630907343

12,Proximal,5.674560231752,-2.634470845009
12,SRA,4.737121746713,-1.502405062195
12,Oracle,4.743559040726,-1.540632993823

13,Proximal,4.981820470338,-1.132448210282
13,SRA,4.838704994815,-1.275563685805
13,Oracle,5.711873092021,0.372533941636

14,Proximal,4.799452704499,-2.319557874636
14,SRA,4.792407674869,-0.987503445494
14,Oracle,5.699624627740,-0.556068196074

15,Proximal,5.710127513576,-0.560006578892
15,SRA,4.784559873687,-0.177261586561
15,Oracle,5.705678559975,-0.172902847740

16,Proximal,4.798663132919,-3.516115218540
16,SRA,4.773799406719,0.855102802983
16,Oracle,5.709604316854,-0.187760406500

17,Proximal,5.682914609577,-0.097929114073
17,SRA,5.681854036947,1.447627781149
17,Oracle,4.793915520883,-0.362668207952

18,Proximal,5.704783567804,-1.750000021867
18,SRA,4.969649325280,-0.940598146640
18,Oracle,5.711424108189,-1.148503958378

