Repetition,Estimator,True_Perf,Est_Error
1,Proximal,1.336827945185,-0.151904011798
1,SRA,5.709799358629,1.641608721526
1,Oracle,5.709799358629,-0.181284844411

2,Proximal,-4.214602382815,-1.961603052061
2,SRA,5.693481938717,1.786102933269
2,Oracle,5.707555457326,-0.814358645267

3,Proximal,-3.975540143535,-0.600557659432
3,SRA,2.540919788890,0.264953624250
3,Oracle,5.754680453335,1.126604279980

4,Proximal,4.275317564453,1.792460516283
4,SRA,5.652940606220,0.755136565528
4,Oracle,5.652940606220,-0.921074078439

5,Proximal,0.241352455364,-1.328079822354
5,SRA,4.772224758024,-0.407829524584
5,Oracle,5.063361863505,-0.547418320781

6,Proximal,4.702166283848,-2.492305897934
6,SRA,4.733171447577,-0.749319108157
6,Oracle,5.694552857378,-0.441792148472

7,Proximal,5.731000632164,-2.464878567438
7,SRA,5.734719471189,0.201191143545
7,Oracle,5.734452044010,-1.073793403855

8,Proximal,4.703433322230,-1.665461088227
8,SRA,4.693597505080,-0.734607902686
8,Oracle,4.706148511240,-1.351166523877

9,Proximal,5.674315349886,0.294832322148
9,SRA,5.674345006950,2.431457830478
9,Oracle,4.835282838189,-1.481447492655

10,Proximal,-3.176367834627,-5.729066914219
10,SRA,5.697510508860,1.211593159384
10,Oracle,5.697240987191,0.221225811641

11,Proximal,4.757217055546,-0.132602350081
11,SRA,5.707888687861,0.562331164753
11,Oracle,5.707888687861,-1.228630907343

12,Proximal,5.687055192062,-2.312062269361
12,SRA,4.724413485694,-1.441983129306
12,Oracle,5.688593806737,0.729608871453

13,Proximal,3.848837462004,-2.060308262901
13,SRA,4.764136937943,-0.570842904451
13,Oracle,4.764251680669,-0.293953771559

14,Proximal,-3.555533279781,-0.475056317945
14,SRA,4.757289579715,-1.015528327336
14,Oracle,5.722642714278,-0.505733838153

15,Proximal,5.732258105473,-0.537875986995
15,SRA,4.760893058328,0.049127820106
15,Oracle,4.760893058328,-0.290412094206

