Repetition,Estimator,True_Perf,Est_Error
1,Proximal,5.014762676989,-2.222385143805
1,SRA,5.025512004067,-0.023207366595
1,Oracle,5.514762676989,0.321461308249

2,Proximal,5.009337346618,-0.632280492805
2,SRA,5.002892840765,0.720115711285
2,Oracle,5.480074321178,-0.108791129366

3,Proximal,5.050487016184,-1.351562978353
3,SRA,5.050487016184,0.572806327610
3,Oracle,5.509640669109,0.095626418878

4,Proximal,5.451062654325,0.020775242286
4,SRA,4.972502398419,0.090111256349
4,Oracle,5.451062654325,-0.026427415849

5,Proximal,5.015786862980,-2.995635900337
5,SRA,5.015786862980,0.146404064007
5,Oracle,5.498171054325,0.329508257404

6,Proximal,5.480656790358,0.309555555668
6,SRA,5.030699366329,0.121895636408
6,Oracle,5.479676374817,-0.436509695172

7,Proximal,5.531094777246,2.233124963472
7,SRA,5.035807345372,0.520829140979
7,Oracle,5.515192660611,0.101861176270

8,Proximal,4.998679176994,-0.951728563086
8,SRA,4.970790916384,0.047923748135
8,Oracle,5.439760057615,-0.468358547745

9,Proximal,5.475027680498,0.878168367066
9,SRA,4.991104995565,-0.375888253823
9,Oracle,4.982503933346,-0.561506146210

10,Proximal,5.486517231198,-0.270677113335
10,SRA,5.013389907721,0.350156511458
10,Oracle,5.486127084562,0.145584866323

11,Proximal,5.036308537315,-0.972652688125
11,SRA,5.012815665475,0.214139288382
11,Oracle,5.494047785492,0.178972371749

12,Proximal,4.993317759037,0.305813664732
12,SRA,5.479913217381,1.403655946558
12,Oracle,5.063271084658,-0.207532294144

13,Proximal,5.020957558722,-1.083753391836
13,SRA,5.044806898832,0.139230024979
13,Oracle,5.506649443801,-0.021206875057

14,Proximal,5.018840388340,-1.145571871475
14,SRA,5.504835305049,0.648092817643
14,Oracle,5.504746255132,-0.465644437799

15,Proximal,5.445740703830,-0.640946767576
15,SRA,5.513556602329,1.014202185959
15,Oracle,5.513556602329,-0.080925423466

16,Proximal,5.033424955052,-2.713625181257
16,SRA,5.004516019663,-0.424967691191
16,Oracle,5.457745137330,-0.057523620227

17,Proximal,-0.267035632476,-1.498600263341
17,SRA,5.521044094220,1.148250393090
17,Oracle,5.521044094220,-0.149840252391

18,Proximal,5.042643619133,1.128777527420
18,SRA,5.122456428230,0.075379576020
18,Oracle,5.542643619133,-0.021655386668

19,Proximal,4.987819342272,-1.683504622096
19,SRA,5.008618426719,0.125461862259
19,Oracle,5.487819342272,0.061141605317

20,Proximal,5.029892126909,-0.087882038496
20,SRA,5.029892126909,0.835105736889
20,Oracle,5.461986739741,-0.284101849395

21,Proximal,5.007626688201,-0.168302090896
21,SRA,5.009449978537,0.276299243016
21,Oracle,5.489279087981,-0.207669350899

22,Proximal,5.491652611956,1.457950841863
22,SRA,4.996166083977,0.207286000938
22,Oracle,5.491652611956,-0.144669437584

23,Proximal,1.203306635149,-0.633047555106
23,SRA,5.051295676562,0.389793299983
23,Oracle,5.509988538334,-0.176705769348

24,Proximal,5.510223673560,0.074289123468
24,SRA,5.010223673560,-0.424355796939
24,Oracle,5.488649714194,0.120318354085

25,Proximal,5.013345010131,-0.809520835425
25,SRA,5.038069411721,0.371404435601
25,Oracle,5.513345010131,0.423697414067

26,Proximal,3.717135466494,0.332313564852
26,SRA,5.025507011383,-0.016442803525
26,Oracle,5.472097002367,-0.312970460546

27,Proximal,5.030332632316,-1.669859158203
27,SRA,5.266269029262,0.328965662662
27,Oracle,5.501875168541,-0.838933741803

28,Proximal,5.504503225472,1.604492400454
28,SRA,5.030936994855,-0.088614635399
28,Oracle,5.505160114220,-0.299307098282

29,Proximal,4.970787518969,-0.281810168933
29,SRA,5.425241689319,1.108684749476
29,Oracle,5.435055933022,-0.408935906792

30,Proximal,5.017436528764,-2.591709471025
30,SRA,5.496446363178,1.012281285158
30,Oracle,5.508540596389,-0.293792660283

