Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,4.594769666465731,1.575165681406422,0.9576193115795385
SRA,5.151418220106654,0.2252300642703584,0.6744722584326539
Oracle,5.43546487525454,0.1565822865189952,0.25591043423000004
