Repetition,Estimator,True_Perf,Est_Error
1,Proximal,5.014762676989,-2.222385143805
1,SRA,5.016791846939,-0.031927523722
1,Oracle,5.514762676989,0.321461308249

2,Proximal,5.002892840765,-0.602964740139
2,SRA,5.002892840765,0.720115711285
2,Oracle,5.485748039019,-0.167458603861

3,Proximal,5.050487016184,-1.351562978353
3,SRA,5.550487016184,1.776078068660
3,Oracle,5.550487016184,0.386450426195

4,Proximal,5.451062654325,0.020775242286
4,SRA,5.358848303070,2.576886921406
4,Oracle,5.364991062420,1.030014866774

5,Proximal,5.015786862980,-2.995635900337
5,SRA,5.015786862980,0.146404064007
5,Oracle,5.515786862980,0.347124066059

6,Proximal,5.486841874148,0.611616944413
6,SRA,4.986841874148,0.184494795984
6,Oracle,5.486841874148,-0.298234343597

7,Proximal,5.531094777246,2.233124963472
7,SRA,5.031094777246,0.516116572853
7,Oracle,5.031094777246,-0.076712837569

8,Proximal,4.964176571022,-0.615625701096
8,SRA,4.956121316165,0.059275521277
8,Oracle,5.456121316165,-0.444844853702

9,Proximal,5.475027680498,0.878168367066
9,SRA,4.975027680498,-0.209687117237
9,Oracle,5.475027680498,-0.334341722278

10,Proximal,5.496731993327,-0.097708837371
10,SRA,5.496731993327,1.432954748608
10,Oracle,5.496731993327,0.285833513163

11,Proximal,5.012619246463,-0.683015679967
11,SRA,5.012619246463,0.213942869370
11,Oracle,5.015071053413,-0.261394307276

12,Proximal,4.979913217381,0.496415333535
12,SRA,4.979913217381,0.233667233831
12,Oracle,5.421180776399,0.157404888334

13,Proximal,5.020957558722,-1.083753391836
13,SRA,5.020957558722,0.067267076381
13,Oracle,5.520957558722,0.469089518896

14,Proximal,5.018840388340,-1.145571871475
14,SRA,5.518840388340,0.729670693073
14,Oracle,5.518840388340,-0.409953859301

15,Proximal,5.513556602329,0.215227023823
15,SRA,5.513556602329,1.014202185959
15,Oracle,5.513556602329,-0.080925423466

16,Proximal,5.004516019663,-2.742534116646
16,SRA,5.004516019663,-0.424967691191
16,Oracle,5.504516019663,0.043499264130

17,Proximal,-0.267035632476,-1.498600263341
17,SRA,5.021369070235,0.604980101309
17,Oracle,5.521044094220,-0.149840252391

18,Proximal,-0.259197568983,-0.611325770827
18,SRA,5.042643619133,-0.004433233077
18,Oracle,5.542643619133,-0.021655386668

19,Proximal,4.987819342272,-1.683504622096
19,SRA,4.987819342272,0.218638474889
19,Oracle,5.487819342272,0.061141605317

20,Proximal,5.029892126909,-0.087882038496
20,SRA,5.529892126909,1.930326850715
20,Oracle,5.529413761283,0.106489997184

21,Proximal,3.206346014232,-0.156731339582
21,SRA,4.989279087981,0.218273161823
21,Oracle,5.489279087981,-0.207669350899

22,Proximal,5.491652611956,1.457950841863
22,SRA,4.991652611956,0.262928269964
22,Oracle,5.491652611956,-0.144669437584

23,Proximal,2.186190758743,0.012131726804
23,SRA,5.531363092827,1.641624783698
23,Oracle,5.531363092827,-0.186506847078

24,Proximal,5.510223673560,0.074289123468
24,SRA,5.362975205726,1.901951043965
24,Oracle,5.327573459961,0.105611727853

25,Proximal,5.013345010131,-0.809520835425
25,SRA,5.013345010131,0.399021201440
25,Oracle,5.504074977760,0.423262617716

26,Proximal,5.525507011383,-0.510079303546
26,SRA,5.025507011383,-0.016442803525
26,Oracle,5.025507011383,-0.132080264440

27,Proximal,5.030332632316,-1.669859158203
27,SRA,5.530332632316,1.154601287194
27,Oracle,5.530332632316,-0.810476278028

28,Proximal,5.521351332479,1.655831944013
28,SRA,5.021351332479,-0.052351781564
28,Oracle,5.021351332479,-0.280618469948

29,Proximal,4.970787518969,-0.281810168933
29,SRA,4.970787518969,0.517589691593
29,Oracle,5.470787518969,-0.029936425947

30,Proximal,5.017436528764,-2.591709471025
30,SRA,5.017436528764,0.535775167680
30,Oracle,5.517436528764,-0.226477982699

