Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.138829724801233,1.0256728766041774,4.393063956301334
SRA,5.188019794071766,0.44525993970133265,0.6925582140033335
Oracle,5.6197737169518005,0.21099448310047464,0.33467454506669997
