Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.1571333004852,1.056538833216246,4.444620291555833
SRA,5.203745089965199,0.43582512368630016,0.6856263745356334
Oracle,5.680440577343633,0.05063830153829013,0.39364753790410006
