Repetition,Estimator,True_Perf,Est_Error
1,Proximal,5.709799358629,-0.798668735975
1,SRA,4.787433669955,0.184561053983
1,Oracle,5.709799358629,0.518990816553

2,Proximal,4.750478718435,-0.186911441715
2,SRA,5.707555457326,1.199781740245
2,Oracle,5.681498968208,-0.258743820269

3,Proximal,4.793573625463,0.864715057307
3,SRA,4.793573625463,1.099348522180
3,Oracle,5.709326392022,0.512647790765

4,Proximal,4.817714923723,-0.441783457978
4,SRA,4.907442555214,0.187099116919
4,Oracle,5.652940606220,0.084675097781

5,Proximal,4.945680937922,-0.025588351465
5,SRA,4.772224758024,0.101309006897
5,Oracle,5.680572880701,0.183983019334

6,Proximal,5.665258496466,0.698696733315
6,SRA,5.653100976972,1.312070222288
6,Oracle,5.665258496466,-0.348538883155

7,Proximal,4.814943239128,-0.135192462899
7,SRA,4.824698173283,0.278853480948
7,Oracle,5.686477129254,0.174190038221

8,Proximal,5.655620844328,0.610623112611
8,SRA,5.633255132904,1.071862144365
8,Oracle,5.655620844328,-0.495647737332

9,Proximal,4.756795789849,-0.050384639699
9,SRA,4.760150486613,-0.405781236686
9,Oracle,5.642967509287,-0.591305384704

10,Proximal,5.697510508860,0.616754351247
10,SRA,4.760366777547,0.007310941171
10,Oracle,5.697510508860,0.120169911247

11,Proximal,3.205935421050,1.131082755511
11,SRA,5.669191516575,1.207795222962
11,Oracle,5.707888687861,0.096489405334

12,Proximal,5.688593806737,1.032320384348
12,SRA,4.814451300848,-0.435582179546
12,Oracle,5.688593806737,0.385117691731

13,Proximal,4.795572647174,-0.475868162516
13,SRA,4.800413974989,0.118425226369
13,Oracle,5.649682192969,-0.548157909417

14,Proximal,5.686419851842,-0.193407586663
14,SRA,5.685764501998,0.356924083789
14,Oracle,5.722642714278,-0.539565754144

15,Proximal,4.784490923322,0.773823898014
15,SRA,5.732258105473,1.176075498191
15,Oracle,5.732258105473,-0.049687101142

16,Proximal,4.759374523867,-0.188093411499
16,SRA,4.759374523867,-0.324730472057
16,Oracle,5.522287397576,-0.520887171027

17,Proximal,5.718879998923,-0.011830248999
17,SRA,5.727537568226,1.190557382114
17,Oracle,5.727537568226,-0.169114947781

18,Proximal,4.916035211953,0.411152080170
18,SRA,4.917057058368,-0.170606947646
18,Oracle,5.726601732476,-0.384303160245

19,Proximal,4.769064012118,-0.312297951071
19,SRA,5.700703502012,2.226775704959
19,Oracle,5.700703502012,-0.032596489834

20,Proximal,4.771616820062,0.479220453814
20,SRA,5.661667265025,1.564580290822
20,Oracle,5.625358185922,-0.735551812349

21,Proximal,5.272422507206,0.247479536134
21,SRA,4.753976139960,0.074109710721
21,Oracle,5.573953954727,-0.929983980888

22,Proximal,4.736971426428,0.092690263678
22,SRA,5.670362933632,1.402395916062
22,Oracle,5.701510323874,-0.090239959287

23,Proximal,4.783968681483,0.464492814804
23,SRA,5.595944084440,1.102972945459
23,Oracle,5.733081939530,-0.318927977390

24,Proximal,4.750598521319,-0.188634713639
24,SRA,4.800602424043,-0.409218726517
24,Oracle,5.716821705253,0.352218023628

25,Proximal,5.724529033761,0.722409139098
25,SRA,4.766084551409,0.211579231157
25,Oracle,5.708473064747,0.550059123841

26,Proximal,5.720911134059,-1.269321418665
26,SRA,4.765357596369,0.236352338414
26,Oracle,5.731759889570,0.081223270791

27,Proximal,5.705130959840,1.816040992476
27,SRA,5.678476401271,0.316470423719
27,Oracle,5.697639424740,-1.312577908854

28,Proximal,5.706620739425,-0.006812708709
28,SRA,4.796252671025,-0.350050904541
28,Oracle,5.707711325418,-0.298955515854

29,Proximal,5.671441492136,-0.835737373219
29,SRA,5.527783195617,0.939021862230
29,Oracle,5.568800478021,-0.661119819849

30,Proximal,5.717833276764,0.655343324375
30,SRA,5.689291770508,0.906588703112
30,Oracle,5.687938626924,-0.463756614376

