Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.136751988410199,0.4270908538938379,0.8579549109737333
SRA,5.121413341715033,0.41003179175754384,0.8307524663583666
Oracle,5.407089934040035,0.3916261187645089,0.9031519167308334
