Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.191585060056562,0.7772777919281805,0.8495183036114687
SRA,5.183535887101156,0.4440094850903853,0.7942153713947813
Oracle,5.688433410840031,0.05066199880097022,0.22800193690990625
