Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,4.787395014809324,1.539407768545406,0.9526852866146452
SRA,5.167146717711226,0.44148450076552875,0.7619186558297419
Oracle,5.6883312583449035,0.05146939844628678,0.23316642896077422
