Repetition,Estimator,True_Perf,Est_Error
1,Proximal,5.662369442766,0.581958863967
1,SRA,4.757833094463,0.580588769062
1,Oracle,5.504516999508,-0.783973396872

2,Proximal,4.750478718435,-0.271533476133
2,SRA,5.679460578182,1.278724837013
2,Oracle,5.696069454646,-0.407521983878

3,Proximal,4.804968133435,1.225915579379
3,SRA,4.961437949613,-0.120003727478
3,Oracle,5.754680453335,0.245997506793

4,Proximal,5.626431776713,0.777259333527
4,SRA,4.703739188998,0.129349745699
4,Oracle,5.637125149988,0.150739162536

5,Proximal,5.666368150457,0.611693382125
5,SRA,4.786730876959,-0.203866536459
5,Oracle,5.631100943551,-0.260364807262

6,Proximal,5.649775327549,0.909108056898
6,SRA,5.694552857378,1.605780045623
6,Oracle,5.676895547947,-0.029404166184

7,Proximal,5.734719471189,1.385462552526
7,SRA,5.696527426351,1.645782713512
7,Oracle,5.734719471189,0.453282192914

8,Proximal,5.655620844328,1.055880399996
8,SRA,5.655620844328,1.876815273070
8,Oracle,5.608536491954,-0.340275947525

9,Proximal,5.674345006950,0.418953239212
9,SRA,4.730183423288,0.463792456823
9,Oracle,5.674345006950,-0.131965466851

10,Proximal,4.749501645449,0.172254745124
10,SRA,5.697510508860,1.329128459054
10,Oracle,5.697510508860,-0.125249599019

11,Proximal,4.757217055546,-0.101436005061
11,SRA,4.774403454780,0.383076348377
11,Oracle,5.653915809060,-0.310689148054

12,Proximal,1.669023455705,0.805896654246
12,SRA,4.804105840182,0.225601861741
12,Oracle,5.677621234056,-0.040494517299

13,Proximal,5.718545388231,0.587120437779
13,SRA,4.793448842582,0.258578538433
13,Oracle,5.724417349117,0.242179230829

14,Proximal,5.705058579281,0.812924447707
14,SRA,5.722642714278,1.742318400110
14,Oracle,5.706914201551,0.091957765435

15,Proximal,4.768411577734,0.078849233008
15,SRA,4.808586773541,-0.034416083865
15,Oracle,5.719916340962,-0.311607369654

16,Proximal,5.697564592357,2.133565556171
16,SRA,4.782321677640,0.119763208884
16,Oracle,5.697005392890,-0.168383449437

17,Proximal,4.777314270304,0.314112863401
17,SRA,4.819048356650,0.602182419713
17,Oracle,5.727537568226,-0.086398669364

18,Proximal,5.744151441565,-0.652066924992
18,SRA,4.830546638691,0.258621834577
18,Oracle,5.744151441565,-0.072810698150

19,Proximal,5.700703502012,1.244711301657
19,SRA,5.700703502012,1.984855406429
19,Oracle,5.700703502012,0.250074213535

20,Proximal,4.791955107054,1.992391957626
20,SRA,4.884711169280,0.398526673138
20,Oracle,5.738738120330,-0.031986908807

21,Proximal,4.750735068726,1.497995189162
21,SRA,5.694592767975,1.093173449977
21,Oracle,5.694592767975,-0.124702625827

22,Proximal,5.676721974320,1.095854243116
22,SRA,4.736971426428,0.589966758368
22,Oracle,5.701510323874,0.066804009639

23,Proximal,5.716311106596,0.810261339952
23,SRA,4.798850504180,0.446742757274
23,Oracle,5.698954080685,-0.251322343081

24,Proximal,4.750598521319,0.228431905161
24,SRA,4.790396873636,-0.118784410723
24,Oracle,5.683565817134,0.332370990098

25,Proximal,5.724529033761,0.368628868399
25,SRA,4.772892370749,-0.087830203758
25,Oracle,5.724529033761,0.144669365625

26,Proximal,4.765357596369,1.169189788007
26,SRA,4.765357596369,0.184080081405
26,Oracle,5.731759889570,-0.062899063617

27,Proximal,5.736052698546,1.329220000182
27,SRA,5.736052698546,1.421607877097
27,Oracle,5.685627228837,-0.455146566906

28,Proximal,5.717701301516,1.507964365837
28,SRA,5.700885645270,0.789017036114
28,Oracle,5.722550149999,-0.179169294409

29,Proximal,4.738504970927,0.348494835004
29,SRA,5.562103320960,1.017937168432
29,Oracle,5.606211559637,-0.203536560809

30,Proximal,4.760984027849,-0.170022669170
30,SRA,5.624796296683,1.056838836559
30,Oracle,5.635619518352,-0.476618754258

31,Proximal,4.797101996632,0.740215354586
31,SRA,5.714533030196,1.571726411955
31,Oracle,5.746927651171,0.395563523117

32,Proximal,5.691600138189,1.785212146456
32,SRA,5.691600138189,1.795413553911
32,Oracle,5.691600138189,0.067902683333

