Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.149792914409067,0.5663650685177042,0.5245792520537667
SRA,5.203745089965199,0.43582512368630016,0.6856263745356334
Oracle,5.680440577343633,0.05063830153829013,0.39364753790410006
