Repetition,Estimator,True_Perf,Est_Error
1,Proximal,5.709799358629,-0.798668735975
1,SRA,5.709799358629,1.912557107253
1,Oracle,5.709799358629,0.518990816553

2,Proximal,4.750478718435,-0.186911441715
2,SRA,5.707555457326,1.199781740245
2,Oracle,5.707555457326,-0.051069463535

3,Proximal,4.793573625463,0.864715057307
3,SRA,4.793573625463,1.099348522180
3,Oracle,5.754680453335,0.730222980608

4,Proximal,5.652940606220,1.187527852269
4,SRA,5.647995404605,1.580615339732
4,Oracle,5.652692083053,0.084426574614

5,Proximal,4.772224758024,-0.199044531363
5,SRA,4.772224758024,0.101309006897
5,Oracle,5.718323442959,0.332694195805

6,Proximal,5.694552857378,0.966648980741
6,SRA,5.694552857378,1.731641211101
6,Oracle,5.694172150179,0.098190924743

7,Proximal,4.771654370083,-0.039255727559
7,SRA,4.771654370083,0.306381203086
7,Oracle,4.771654370083,-0.220522360068

8,Proximal,5.655620844328,0.610623112611
8,SRA,4.713749959893,0.146430733297
8,Oracle,5.558967374196,-0.592301207465

9,Proximal,4.730183423288,0.079369136433
9,SRA,4.730183423288,-0.219715135409
9,Oracle,4.730183423288,-0.493152715664

10,Proximal,5.697510508860,0.616754351247
10,SRA,4.759638888919,0.218742601582
10,Oracle,5.697510508860,0.120169911247

11,Proximal,4.757217055546,0.050618987464
11,SRA,4.757217055546,-0.054801122344
11,Oracle,4.763071536782,-0.420777046067

12,Proximal,5.688593806737,1.032320384348
12,SRA,4.724413485694,-0.024804606174
12,Oracle,5.688106760204,0.384630645198

13,Proximal,4.764251680669,-0.540820857094
13,SRA,4.764251680669,0.160087487998
13,Oracle,5.727839187917,-0.017987169710

14,Proximal,4.757289579715,-0.049122785472
14,SRA,5.722585508373,0.496042702523
14,Oracle,5.722642714278,-0.539565754144

15,Proximal,4.760893058328,0.863531939677
15,SRA,5.732258105473,1.176075498191
15,Oracle,5.732258105473,-0.049687101142

16,Proximal,5.709604316854,-1.992368518197
16,SRA,4.759374523867,-0.324730472057
16,Oracle,5.709604316854,0.070061084018

17,Proximal,5.628503976525,-0.136071465338
17,SRA,5.727537568226,1.190557382114
17,Oracle,5.727537568226,-0.169114947781

18,Proximal,4.786448012680,0.724104458575
18,SRA,5.744151441565,1.232693429503
18,Oracle,5.744151441565,-0.144502678032

19,Proximal,5.700703502012,0.625750816542
19,SRA,4.735219046110,0.396789309628
19,Oracle,5.665832880384,-0.081865218417

20,Proximal,4.763135474507,0.475766435172
20,SRA,5.738738120330,2.012315657431
20,Oracle,5.738738120330,0.078872270686

21,Proximal,5.694592767975,1.352739337077
21,SRA,4.727997904902,0.214719890360
21,Oracle,5.694592767975,-0.429247424165

22,Proximal,4.736971426428,0.092690263678
22,SRA,5.701436624318,1.354239075866
22,Oracle,5.701510323874,-0.090239959287

23,Proximal,4.783968681483,0.464492814804
23,SRA,4.783968681483,0.666387010443
23,Oracle,5.733081939530,-0.318927977390

24,Proximal,4.750598521319,-0.188634713639
24,SRA,4.743621653632,-0.246430166734
24,Oracle,5.252894140409,0.098155358071

25,Proximal,5.724529033761,0.722409139098
25,SRA,4.747089189281,0.192583869029
25,Oracle,5.724529033761,0.578990757165

26,Proximal,5.731415336361,-1.258817216364
26,SRA,4.765357596369,0.236352338414
26,Oracle,5.731759889570,0.081223270791

27,Proximal,5.736052698546,1.963416353425
27,SRA,5.736052698546,0.695821260468
27,Oracle,5.736052698546,-1.274164635048

28,Proximal,5.735576184359,0.294396228498
28,SRA,5.735576184359,1.821591639587
28,Oracle,4.765020887886,-0.397414007311

29,Proximal,5.670797865874,-0.836380999481
29,SRA,4.719516522923,0.608548531201
29,Oracle,4.719516522923,0.363420415915

30,Proximal,5.717751010580,0.655261058192
30,SRA,5.717833276764,1.072527804738
30,Oracle,5.709861093691,-0.301743658449

