Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,1.8023665380947336,0.6390621759525235,2.2723480041019664
SRA,1.675101535863533,0.6786853001007701,1.7539328554507334
Oracle,2.3154710464879664,0.33005824445182946,0.6227803351865665
