Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,6.613271584857534,1.5437221808803676,1.2602126976009667
SRA,7.488540436421333,0.934406485005459,1.6908847994377665
Oracle,7.787834815275299,0.14006908600696288,0.32719331844466665
