Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,1.7497087221231666,0.6648359989648008,1.8664688227733
SRA,2.1463926173083,0.6762712706028424,0.6179524005387667
Oracle,2.6596003161392328,0.03333816649796692,0.11832144105106666
