Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.6098198665503665,2.449360577970609,1.4180092690401334
SRA,7.445966103567566,0.7858997076874712,1.784214013298933
Oracle,7.6062841962737,0.5945761795665657,0.5734651527029333
