Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.30546004547644,0.24715454377588253,1.4320349193316
SRA,5.098265330518,0.17988833017158842,0.42667849264384006
Oracle,5.456135862143239,0.1303106282482724,0.20788957614648
