Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,1.7428951156303667,0.6893276624938042,2.001703677511567
SRA,2.095107674983633,0.6664191854650217,0.7982724416446667
Oracle,2.650458172304267,0.052403186532189686,0.11448831571246668
