Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,1.481222416760875,0.7127203172546948,3.0194336326858746
SRA,1.899993595535,0.6276261614079055,0.9501325088142499
Oracle,2.6311829180629998,0.039650503522219355,0.14014700804187502
