Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,6.383614679854616,1.7980210089225561,1.3086409494731923
SRA,7.705125600403461,0.6121065559897149,1.8491896304030382
Oracle,7.826948640015269,0.034102321019855136,0.2673948801600385
