Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,1.7427554257832667,0.7015690879085892,1.8741524061167332
SRA,1.9868995869751334,0.6701667622804519,0.8004501405784
Oracle,2.6127436136611664,0.1817639635945509,0.11409266639400001
