Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.212595142687034,0.47498434581356747,0.5364907338828332
SRA,5.014988391307466,0.9723670309320638,0.8158789821161334
Oracle,5.584799997449598,0.33138635879887096,0.25272410781349997
