Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.230571494337933,0.4773293295391088,0.5778141926748667
SRA,5.049878846581367,0.991108824943212,0.8100340946837001
Oracle,5.5930276578534315,0.31525823990903695,0.24339400065166666
