Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,4.095873460406166,1.6020764690997782,1.4460846361466
SRA,5.0837164179168015,0.4821200789084906,1.0740139522104
Oracle,5.347628101050533,0.12471841175492278,0.1833281274215
