Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,4.300051350243429,1.2845815626616512,1.3618955771908
SRA,5.120740909133286,0.5967914663823012,0.9860225802077143
Oracle,5.378652871521114,0.027963925520764193,0.2251206429331143
