Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,3.729131072945129,1.762054079356951,1.711686551654161
SRA,5.00973190794713,0.574292981582895,1.0879710465281611
Oracle,5.337813044925872,0.22608040598613954,0.19037575875074192
