Repetition,Estimator,True_Perf,Est_Error
1,Proximal,2.372035165814,-2.050523157666
1,SRA,3.572072879775,-0.319824322244
1,Oracle,5.372035165814,0.360592663141

2,Proximal,5.347769296709,-1.261313530173
2,SRA,5.347769296709,1.062194661253
2,Oracle,5.347769296709,0.170980997852

3,Proximal,5.393556138768,-1.875541303608
3,SRA,3.605718629249,-0.487461302491
3,Oracle,5.393556138768,-0.189292734466

4,Proximal,5.396335883252,-1.906982510208
4,SRA,5.396335883252,0.798319806837
4,Oracle,5.396335883252,-0.183269337628

5,Proximal,2.411573256944,-3.419333025717
5,SRA,4.277479857991,-0.029496266413
5,Oracle,5.411573256944,0.317972482872

6,Proximal,5.391325808694,-1.478221086455
6,SRA,3.591325808694,-0.247512928576
6,Oracle,5.391325808694,-0.364007550695

7,Proximal,5.376566924467,-1.844236339782
7,SRA,5.376566924467,1.562870997237
7,Oracle,5.376566924467,0.090758753630

8,Proximal,5.406804912055,-0.565291177929
8,SRA,5.406804912055,1.187272811406
8,Oracle,5.406804912055,-0.016720757747

9,Proximal,5.399248756962,-1.179552780945
9,SRA,5.399248756962,0.844351336444
9,Oracle,5.399248756962,-0.255572794020

10,Proximal,3.587848478113,-2.658335942467
10,SRA,5.387848478113,1.019304945883
10,Oracle,5.387848478113,-0.157110017318

11,Proximal,5.387619276906,-0.764532124703
11,SRA,5.318173883548,1.279364943344
11,Oracle,5.387619276906,0.052296990389

12,Proximal,5.313418241973,-2.547555082921
12,SRA,5.313418241973,0.664929108549
12,Oracle,5.313418241973,-0.408711489612

13,Proximal,5.392770502228,1.386738167552
13,SRA,5.392770502228,1.140508866270
13,Oracle,5.392770502228,-0.193635801223

14,Proximal,5.402206920848,-0.733983103390
14,SRA,5.402206920848,1.039932216859
14,Oracle,5.402206920848,-0.089821404867

15,Proximal,5.363888575308,-1.692849966062
15,SRA,3.582080426296,-0.998981926344
15,Oracle,5.363888575308,-0.074069103662

16,Proximal,2.391432051417,-2.383258612431
16,SRA,5.391432051417,1.301186975084
16,Oracle,5.391432051417,0.208029355138

17,Proximal,2.332064703128,-2.545249871809
17,SRA,5.332064703128,0.978376523591
17,Oracle,5.332064703128,0.012460649733

18,Proximal,3.554632129358,-1.302672542043
18,SRA,5.354632129358,0.982804366448
18,Oracle,5.354632129358,-0.346201789912

19,Proximal,4.639099744853,3.141738110332
19,SRA,5.356301685886,1.333315158579
19,Oracle,5.356301685886,0.120597825895

20,Proximal,5.366535963305,0.165374199079
20,SRA,5.366535963305,1.245688784579
20,Oracle,5.366535963305,-0.014597903181

21,Proximal,5.360554374574,0.171233882940
21,SRA,3.560554374574,-0.320323840174
21,Oracle,5.360554374574,0.352521523932

22,Proximal,5.399746914560,-1.252907775378
22,SRA,5.399746914560,1.449081314395
22,Oracle,5.399746914560,-0.367253284602

23,Proximal,3.577012426252,-1.753412571959
23,SRA,5.377012426252,1.038468165299
23,Oracle,5.377012426252,-0.292141427226

24,Proximal,2.390222900618,-0.986403629792
24,SRA,5.390222900618,1.425235124062
24,Oracle,5.390222900618,-0.004024008278

25,Proximal,4.867642968944,-1.113663132812
25,SRA,5.403953538661,1.550868195900
25,Oracle,5.403953538661,0.206152814450

26,Proximal,5.373240883455,-0.905183708721
26,SRA,5.373240883455,0.800635891785
26,Oracle,5.373240883455,0.066322275210

27,Proximal,5.311424410013,-1.015322813062
27,SRA,5.377826304433,0.974579385174
27,Oracle,5.377826304433,-0.022120468297

28,Proximal,2.892972463199,-1.523586890485
28,SRA,5.389565442479,0.936921694754
28,Oracle,5.389565442479,-0.387137988444

29,Proximal,2.328310361861,-3.327185055958
29,SRA,5.328310361861,0.970151371706
29,Oracle,5.328310361861,-0.246073828684

30,Proximal,5.400158537041,-0.441390251489
30,SRA,5.400158537041,1.194803889470
30,Oracle,5.400158537041,-0.143181528382

31,Proximal,3.553816764311,-3.042559250275
31,SRA,4.024461643730,-0.062451527358
31,Oracle,5.353816764311,-0.094988479392

32,Proximal,2.433366223898,1.178245276409
32,SRA,5.433366223898,1.626645918165
32,Oracle,5.433366223898,0.197066857172

33,Proximal,5.428886438788,-1.727141847566
33,SRA,5.428886438788,0.875755940861
33,Oracle,5.428886438788,-0.488509325988

34,Proximal,3.573303089271,0.021383079907
34,SRA,5.373303089271,0.684911078175
34,Oracle,5.373303089271,-0.842998497461

35,Proximal,5.318951630902,-2.539577266226
35,SRA,5.318951630902,1.053899122399
35,Oracle,5.318951630902,-0.565536593392

