Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,3.0526784179029005,2.251347517167606,21.400176568675253
SRA,4.940067796459701,0.7219789907709884,0.90396763733285
Oracle,5.3818528198596,0.020492178339429845,0.24458318931334982
