Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,-0.5556797094567,0.4782352797311647,1.8730976109198
SRA,0.05154455391386667,0.0038984924377767857,0.19222340799563337
Oracle,0.052215181543200005,0.004027771255834216,0.048218668867533336
