Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,4.142800260188782,1.1552812170331492,1.2261641048854375
SRA,5.192919978855874,0.37707461433981143,1.2595043856049688
Oracle,5.3785969463216565,0.025462249812209105,0.17984678565965626
