Repetition,Estimator,True_Perf,Est_Error
1,Proximal,2.372035165814,-2.483982079160
1,SRA,5.372035165814,1.477578761240
1,Oracle,5.372035165814,0.313440062250

2,Proximal,2.347769296709,-2.938463046254
2,SRA,5.347769296709,1.453575541011
2,Oracle,5.347769296709,0.127370706559

3,Proximal,2.393556138768,-1.989039080682
3,SRA,4.951138425623,0.938402407780
3,Oracle,5.393556138768,-0.210462987359

4,Proximal,5.396335883252,-0.922246954412
4,SRA,4.485720401461,-0.027779267837
4,Oracle,5.396335883252,-0.119399875427

5,Proximal,3.611573256944,-1.115508239460
5,SRA,5.399074588548,1.434148650572
5,Oracle,5.411242419855,0.223255620855

6,Proximal,5.391252760990,-2.336918863386
6,SRA,4.522384845470,0.268766623085
6,Oracle,5.278071892947,-0.565233517842

7,Proximal,2.376566924467,-3.178168419276
7,SRA,5.376566924467,1.782668583345
7,Oracle,5.376566924467,0.053755512671

8,Proximal,5.406804912055,-0.212811239104
8,SRA,5.406804912055,1.272651635053
8,Oracle,5.406804912055,-0.111438175977

9,Proximal,4.088477382897,-1.433367456197
9,SRA,5.399248756962,1.435862756518
9,Oracle,5.399248756962,-0.173758433002

10,Proximal,3.587848478113,-0.686757420981
10,SRA,5.387848478113,1.121702662112
10,Oracle,5.387848478113,-0.197625466257

11,Proximal,5.387619276906,-1.350332979661
11,SRA,5.380116499064,1.713660365911
11,Oracle,5.387619276906,0.052296990389

12,Proximal,4.317402198438,-1.013720661036
12,SRA,5.313418241973,0.798728969054
12,Oracle,5.313418241973,-0.519624842202

13,Proximal,5.392770502228,-1.748862332020
13,SRA,5.392770502228,1.317121002802
13,Oracle,5.392770502228,-0.274931719806

14,Proximal,5.402206920848,-1.724186650703
14,SRA,5.376569785859,1.014295081870
14,Oracle,5.402206920848,-0.074535240879

15,Proximal,5.363888575308,-1.074985625040
15,SRA,3.704713282876,-0.978270257371
15,Oracle,5.363888575308,-0.022563234798

16,Proximal,2.407162300108,-2.290274456840
16,SRA,5.391432051417,1.510953738180
16,Oracle,5.391432051417,0.140054035496

17,Proximal,3.532064703128,-1.555231445900
17,SRA,3.850886827690,-0.530436778819
17,Oracle,5.332064703128,-0.122348987046

18,Proximal,5.354632129358,-1.847326271978
18,SRA,5.354632129358,1.317554270819
18,Oracle,5.354632129358,-0.313351288117

19,Proximal,3.556301685886,-1.381992901418
19,SRA,4.634118261528,0.532675990096
19,Oracle,5.356301685886,-0.039159904015

20,Proximal,2.366535963305,-1.916611160766
20,SRA,5.366535963305,1.284942810840
20,Oracle,5.320784903304,-0.129921340798

21,Proximal,5.360554374574,-0.999935583827
21,SRA,3.560554374574,-0.004183489764
21,Oracle,5.360554374574,0.225053329975

22,Proximal,2.409897568961,-2.020797792724
22,SRA,5.399746914560,1.626338211903
22,Oracle,5.399746914560,-0.388696754879

23,Proximal,5.377012426252,-0.292141427226
23,SRA,5.377012426252,1.371342307824
23,Oracle,5.377012426252,-0.214679317244

24,Proximal,3.590222900618,-1.608212175182
24,SRA,5.390222900618,1.560797678306
24,Oracle,5.390222900618,-0.103058730220

25,Proximal,5.403953538661,0.014330159133
25,SRA,5.403953538661,2.017801270249
25,Oracle,5.403953538661,0.372377019032

26,Proximal,5.373240883455,-0.146368922121
26,SRA,5.373240883455,1.301736871781
26,Oracle,5.373240883455,-0.038223060967

27,Proximal,5.033077051171,-3.091825413706
27,SRA,5.377826304433,1.094856941786
27,Oracle,5.377826304433,0.014590327224

28,Proximal,5.389565442479,-1.559933411201
28,SRA,5.389565442479,1.331763676824
28,Oracle,5.389565442479,-0.298386546844

29,Proximal,5.328310361861,-0.805022126925
29,SRA,5.095077569064,0.965546584977
29,Oracle,5.328310361861,-0.238101064789

30,Proximal,4.924077912450,-0.338162927155
30,SRA,5.039045102104,0.977274435786
30,Oracle,5.400158537041,-0.143181528382

31,Proximal,3.553816764311,-2.225493562424
31,SRA,5.322532261402,1.765554989399
31,Oracle,5.353816764311,-0.125210495585

32,Proximal,4.919726359676,-0.637140730639
32,SRA,2.433366223898,-0.843315874709
32,Oracle,5.431055969979,0.194756603253

33,Proximal,5.428886438788,-1.653186360127
33,SRA,5.428886438788,0.910315194658
33,Oracle,5.428886438788,-0.488509325988

34,Proximal,2.373303089271,-1.282478240871
34,SRA,5.373303089271,0.838362523995
34,Oracle,5.373303089271,-0.574548200783

