iter,q_grid,sv_hat,target
1,-18.481943580340662,0.9990792991297425,0.5
1,-16.902289494454884,0.9990792991297425,0.5
1,-16.377277737193456,0.9990792991297425,0.5
1,-15.96095343433112,0.9990792991297425,0.5
1,-15.94549574307947,0.9990792991297425,0.5
1,-14.939201515153515,0.9990792991297425,0.5
1,-14.800680767075553,0.9981585984129352,0.5
1,-14.73494378015961,0.9981585984129352,0.5
1,-13.267806347043638,0.9981585984129352,0.5
1,-13.02439949290526,0.9974366835881439,0.5
1,-13.00662857904488,0.9965333186975689,0.5
1,-12.787867464387787,0.9965333186975689,0.5
1,-12.748658990472052,0.9956348409524794,0.5
1,-12.740058255324175,0.9956348409524794,0.5
1,-12.540490481817457,0.9949422820737666,0.5
1,-12.419910958724822,0.9949422820737666,0.5
1,-12.356175290965682,0.9949422820737666,0.5
1,-12.336036537437357,0.9941285060943312,0.5
1,-12.146895010412543,0.9932078053775238,0.5
1,-12.139490798509554,0.9932078053775238,0.5
1,-12.042113947409183,0.9932078053775238,0.5
1,-11.933500879997608,0.9932078053775238,0.5
1,-11.751429835064656,0.9932078053775238,0.5
1,-11.717341186776492,0.9932078053775238,0.5
1,-11.297984692764452,0.9932078053775238,0.5
1,-11.262925839800637,0.9922871046607166,0.5
1,-11.070235909059768,0.9922871046607166,0.5
1,-11.044051046055483,0.9922871046607166,0.5
1,-11.040812102036547,0.9922871046607166,0.5
1,-11.028057875890482,0.9922871046607166,0.5
1,-10.887216413598896,0.9922871046607166,0.5
1,-10.768845194638612,0.9922871046607166,0.5
1,-10.760392792618935,0.9922871046607166,0.5
1,-10.633333685354852,0.9922871046607166,0.5
1,-10.495843930205076,0.991394821402347,0.5
1,-10.349902499852167,0.991394821402347,0.5
1,-10.344188904697079,0.991394821402347,0.5
1,-10.277560745750783,0.991394821402347,0.5
1,-10.276309515381476,0.991394821402347,0.5
1,-10.265764067407757,0.991394821402347,0.5
1,-10.257089938209957,0.991394821402347,0.5
1,-10.23400280838487,0.991394821402347,0.5
1,-10.203759249327097,0.9904741206855399,0.5
1,-10.201508923084926,0.9895807929151581,0.5
1,-10.151910618747845,0.9895807929151581,0.5
1,-10.145586814993592,0.9895807929151581,0.5
1,-10.143314360637978,0.9895807929151581,0.5
1,-10.139390200902735,0.9895807929151581,0.5
1,-10.101132145799609,0.9895807929151581,0.5
1,-10.012226863592133,0.9895807929151581,0.5
1,-10.006084071429393,0.9895807929151581,0.5
1,-10.002538639733954,0.9895807929151581,0.5
1,-9.983081242388016,0.9895807929151581,0.5
