iter,q_grid,sv_hat,target
1,-17.8538444078855,0.9991676743907171,0.5
1,-17.376970851533105,0.9991676743907171,0.5
1,-15.480578578682955,0.9983353544103969,0.5
1,-15.280154882516129,0.997512732775901,0.5
1,-14.96428089300728,0.9966809123413884,0.5
1,-14.74906190014036,0.9958486798080435,0.5
1,-14.425415467293606,0.9958486798080435,0.5
1,-14.151975328836304,0.9950163553958418,0.5
1,-13.987533961334712,0.9941841448896093,0.5
1,-13.969778829279992,0.9941841448896093,0.5
1,-13.70028895505198,0.9941841448896093,0.5
1,-13.560650366606144,0.9933534991021372,0.5
1,-13.515043987434638,0.9925212548606874,0.5
1,-13.450156950060663,0.991688937327824,0.5
1,-13.391043267382464,0.991688937327824,0.5
1,-12.667007817642721,0.991688937327824,0.5
1,-12.573697122497606,0.9908567118722601,0.5
1,-12.30620038037556,0.9900244688876125,0.5
1,-12.189617473925628,0.9900244688876125,0.5
1,-12.10514796064201,0.9900244688876125,0.5
1,-12.08946344493655,0.989192145864508,0.5
1,-11.541365426442525,0.989192145864508,0.5
1,-11.334373416422945,0.9883686547874677,0.5
1,-11.244813957903913,0.9883686547874677,0.5
1,-11.239046609851906,0.9883686547874677,0.5
1,-11.154013030950823,0.9883686547874677,0.5
1,-11.126006461296047,0.9875366546302381,0.5
1,-11.095343516452765,0.9867043865756936,0.5
1,-11.041232591140103,0.9858720626926718,0.5
1,-11.008761307236984,0.9850397352376857,0.5
1,-10.870135908864746,0.9850397352376857,0.5
1,-10.817660710420432,0.9842720895056876,0.5
1,-10.720917473584278,0.9842720895056876,0.5
1,-10.671373138903261,0.9834463630405357,0.5
1,-10.595898518206086,0.9826144209607978,0.5
1,-10.508734606734917,0.9817821980188381,0.5
1,-10.495417892114512,0.9817821980188381,0.5
1,-10.414420713806855,0.9810383989182546,0.5
1,-10.353063787911118,0.9802060718601535,0.5
1,-10.32301004946976,0.9802060718601535,0.5
1,-10.320788162472192,0.9802060718601535,0.5
1,-10.3038954531437,0.9793738190856782,0.5
1,-10.281581509184688,0.9785537391021503,0.5
1,-10.225481892532938,0.9785537391021503,0.5
1,-10.154477453793147,0.9785537391021503,0.5
1,-10.115048032942216,0.9781095802375663,0.5
1,-10.105710954749275,0.9781095802375663,0.5
1,-10.09310127780476,0.9781095802375663,0.5
1,-10.085874266624469,0.9781095802375663,0.5
1,-10.005121757157141,0.9781095802375663,0.5
1,-9.977282019092353,0.9781095802375663,0.5
