Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.149301987628066,1.5016815293283303,0.9058177380259667
SRA,5.049878846581367,0.991108824943212,0.8100340946837001
Oracle,5.5930276578534315,0.31525823990903695,0.24339400065166666
