Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,5.367024262460933,0.46478477421476116,0.9232942910426333
SRA,5.014988391307466,0.9723670309320638,0.8158789821161334
Oracle,5.584799997449598,0.33138635879887096,0.25272410781349997
