Repetition,Estimator,True_Perf,Train_Est
1,Proximal,2.928093833575,4.528760867077
1,SRA,3.957018794935,2.614880717301
1,Oracle,5.100012806462,2.657279123667

2,Proximal,3.418265854758,4.585084348461
2,SRA,3.357727881708,2.438356392977
2,Oracle,5.071881498103,2.428676549547

3,Proximal,0.434207480049,3.545045765558
3,SRA,4.239750759192,2.710388288273
3,Oracle,2.729120447524,2.732364681279

4,Proximal,2.396517192441,5.702485899831
4,SRA,2.525171047381,2.350883823752
4,Oracle,5.247498232436,2.350883823752

5,Proximal,3.800879348941,5.038653456030
5,SRA,4.694360698369,2.646217551350
5,Oracle,3.906277076859,2.687541028283

6,Proximal,3.586228414630,5.041265390536
6,SRA,4.002390093905,2.696252904449
6,Oracle,1.548807589677,2.729312178498

7,Proximal,2.202122850502,4.710577404010
7,SRA,2.990491369694,2.300126246986
7,Oracle,5.135852648478,2.401110498103

8,Proximal,5.397517970773,5.271531744988
8,SRA,4.083234339138,2.604377747162
8,Oracle,5.197960746326,2.594166486138

9,Proximal,5.219365572187,5.595445268887
9,SRA,3.200462442943,2.598547639882
9,Oracle,2.881669270690,2.608402572294

10,Proximal,2.471037973321,5.745542473554
10,SRA,3.431565868855,2.459775800009
10,Oracle,5.051230086161,2.441643398885

11,Proximal,5.387619276906,6.035064723247
11,SRA,3.806263343676,2.724082022066
11,Oracle,3.460597411960,2.869353554185

12,Proximal,3.424467214013,3.686658933270
12,SRA,1.291856846540,2.532244064076
12,Oracle,4.612665210029,2.657179766504

13,Proximal,5.392770502228,4.519208844564
13,SRA,3.776761982321,2.785144490157
13,Oracle,3.307788685033,2.836313598655

14,Proximal,3.923864112430,4.585484723457
14,SRA,3.602206920848,2.502406234969
14,Oracle,3.493028590992,2.523571262473

15,Proximal,3.563888575308,7.443356564208
15,SRA,5.362507021782,3.100179634311
15,Oracle,4.843104400787,3.068672900298

16,Proximal,5.338230406921,3.455102872928
16,SRA,4.839188507787,2.338765481084
16,Oracle,5.311569541463,2.439188244949

17,Proximal,2.332064703128,5.087221292910
17,SRA,5.162284975243,2.669914800725
17,Oracle,3.718948262091,2.669914800725

18,Proximal,3.681302097580,5.235018266603
18,SRA,2.240143624581,2.557696844249
18,Oracle,3.102890946455,2.597050716416

19,Proximal,5.195280811120,4.732183321092
19,SRA,0.902413010915,2.411042498835
19,Oracle,4.527021437780,2.411042498835

20,Proximal,3.572782935418,4.320455930867
20,SRA,3.395294527008,2.298038742843
20,Oracle,3.699346177264,2.320151422907

21,Proximal,5.325220484089,4.595372590262
21,SRA,4.516459786434,2.558536426690
21,Oracle,3.163063822204,2.511427905737

22,Proximal,3.350766425253,4.419710796087
22,SRA,5.364081517003,2.485616454268
22,Oracle,3.680459780243,2.455420287455

23,Proximal,-0.953742939175,4.090162690595
23,SRA,1.802998257423,2.490603335644
23,Oracle,2.987684219956,2.532053570408

24,Proximal,3.590222900618,6.078426657118
24,SRA,1.265122246916,2.445131537898
24,Oracle,5.119440082316,2.522262708354

25,Proximal,5.402225748551,4.091131411367
25,SRA,3.414751748532,2.252013274924
25,Oracle,3.032419566635,2.252013274924

26,Proximal,3.570637419704,4.440247632226
26,SRA,4.835769428620,2.423688323275
26,Oracle,4.994186769828,2.445131418438

27,Proximal,3.567629008567,3.401156988690
27,SRA,2.975849610308,2.779273866470
27,Oracle,2.776390291575,2.896173425292

28,Proximal,5.389565442479,7.125162897556
28,SRA,2.631236026886,2.634664025597
28,Oracle,3.621029462639,2.942187379147

29,Proximal,2.324763096506,4.493254711634
29,SRA,3.947776893547,2.834176724235
29,Oracle,4.449323570132,2.885333637896

30,Proximal,3.156858854045,4.102526576214
30,SRA,5.331032978494,2.355459696272
30,Oracle,4.451126507843,2.379903008542

