Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,3.7662596370310997,1.4905974569032563,1.9418745299471993
SRA,5.238314892648599,0.3865250573819338,1.0314308427303336
Oracle,5.378150878535633,0.024245361706413185,0.20090352404743328
