Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,-0.09591050825524002,0.33989649174898445,0.08278477077227998
SRA,0.050608541629200005,0.003352499556845313,0.19082822606164002
Oracle,0.050608541629200005,0.003352499556845313,0.044805189953960003
