Estimator,Mean_True_Q_V(d),Std_True_Q_V(d),Estimation_Error_Mean
Proximal,-0.10818978159217855,0.3505003851050646,0.0656689513277857
SRA,0.050196664034357144,0.0034330516822123733,0.19269910903025003
Oracle,0.05021824245296429,0.0034363183935362507,0.042136286868428574
