Repetition,Estimator,True_Perf,Train_Est
1,Proximal,2.372035165814,3.933205920024
1,SRA,4.091462462091,4.524133953976
1,Oracle,5.372035165814,5.032252355270

2,Proximal,2.347769296709,5.062068578716
2,SRA,5.347769296709,4.296886331386
2,Oracle,5.347769296709,5.206791613732

3,Proximal,5.393556138768,6.571148997825
3,SRA,5.393556138768,4.132672973140
3,Oracle,5.393556138768,5.589295772079

4,Proximal,5.396335883252,5.938447574870
4,SRA,5.396335883252,4.613408216861
4,Oracle,5.396335883252,5.599257625623

5,Proximal,5.411573256944,6.149026716397
5,SRA,4.241217644729,4.340480105595
5,Oracle,5.411573256944,5.104964428852

6,Proximal,3.591325808694,6.137029548380
6,SRA,5.257494919052,4.278276914665
6,Oracle,5.391325808694,5.781785149015

7,Proximal,5.067042883294,6.087859434832
7,SRA,5.376566924467,3.835086863962
7,Oracle,5.376566924467,5.286735473766

8,Proximal,3.606804912055,5.920047559543
8,SRA,5.406804912055,4.227968250030
8,Oracle,5.406804912055,5.432897050901

9,Proximal,5.399248756962,7.135021318857
9,SRA,5.399248756962,4.569534122216
9,Oracle,5.399248756962,5.712706281970

10,Proximal,5.387848478113,6.366643675004
10,SRA,5.387848478113,4.372744118597
10,Oracle,5.387848478113,5.560416392223

11,Proximal,5.387619276906,5.542519026790
11,SRA,5.365756627984,3.960222811427
11,Oracle,5.387619276906,5.346299815132

12,Proximal,3.513418241973,6.585635108505
12,SRA,5.313418241973,4.656151005360
12,Oracle,5.313418241973,5.738927093073

13,Proximal,3.592770502228,6.334822684414
13,SRA,5.392770502228,4.255093425207
13,Oracle,5.392770502228,5.613400668989

14,Proximal,3.602206920848,5.171672668233
14,SRA,5.402206920848,4.386093682850
14,Oracle,5.402206920848,5.529005168082

15,Proximal,2.363888575308,3.723657512375
15,SRA,5.319975522831,4.591284046041
15,Oracle,5.363888575308,5.455468750381

16,Proximal,1.379821969621,3.697145439250
16,SRA,5.391432051417,4.101742891159
16,Oracle,5.391432051417,5.184077123926

17,Proximal,3.460225450028,6.327652349671
17,SRA,3.938574228809,4.611828708280
17,Oracle,5.332064703128,5.321374174502

18,Proximal,3.554632129358,6.005940168593
18,SRA,5.354632129358,4.377813431953
18,Oracle,5.354632129358,5.706006617575

19,Proximal,5.356301685886,7.006248605681
19,SRA,5.356301685886,4.027118270508
19,Oracle,5.356301685886,5.271682370533

20,Proximal,5.366535963305,7.779246702296
20,SRA,5.366330742314,4.133391188166
20,Oracle,5.366535963305,5.393813951822

21,Proximal,3.294573875554,6.450121825344
21,SRA,5.360554374574,3.991566002329
21,Oracle,5.360554374574,5.015158556357

22,Proximal,3.599746914560,4.899137376153
22,SRA,5.399746914560,3.965228628109
22,Oracle,5.399746914560,5.776998636893

23,Proximal,-1.422987573748,2.825819857209
23,SRA,5.377012426252,4.345501341340
23,Oracle,5.377012426252,5.682271412483

24,Proximal,3.590222900618,6.485015031089
24,SRA,5.390222900618,4.013465337186
24,Oracle,5.390222900618,5.453247185712

25,Proximal,3.306485160499,5.734176598317
25,SRA,5.403953538661,3.853399775946
25,Oracle,5.403953538661,5.202578072743

26,Proximal,4.279298896860,5.167261038026
26,SRA,5.373240883455,4.589440934735
26,Oracle,5.373240883455,5.318506170276

27,Proximal,3.577826304433,4.497917638772
27,SRA,5.377826304433,4.479631085702
27,Oracle,5.377826304433,5.404200323660

28,Proximal,2.389565442479,5.894827091559
28,SRA,5.389565442479,4.452815954204
28,Oracle,5.389565442479,5.782339551998

29,Proximal,3.528310361861,5.653841459880
29,SRA,5.328310361861,4.366448090573
29,Oracle,5.328310361861,5.652679062634

30,Proximal,5.293785531751,6.160867502744
30,SRA,5.249309562719,4.267469900489
30,Oracle,5.400158537041,5.571113221546

